%time,field.header.seq,field.header.stamp,field.header.frame_id
1780311097647157938,921,1780311097646677836,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311097847648929,922,1780311097847138045,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311098047111797,923,1780311098046746434,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311098247117998,924,1780311098246738259,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311098447027688,925,1780311098446664095,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311098647025086,926,1780311098646685087,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311098847734253,927,1780311098846678631,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311099047098945,928,1780311099046655873,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311099247081239,929,1780311099246667177,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311099447241293,930,1780311099446673221,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311099647048170,931,1780311099646734109,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311099847274266,932,1780311099846717965,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311100047083383,933,1780311100046655103,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311100247164011,934,1780311100246671512,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311100447216200,935,1780311100446695368,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311100648412970,936,1780311100648061200,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311100847115320,937,1780311100846665113,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311101048338704,938,1780311101047827872,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311101247061210,939,1780311101246691107,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311101448948707,940,1780311101447464024,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311101646956475,941,1780311101646647466,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311101847866215,942,1780311101847354914,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311102047166271,943,1780311102046672939,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311102250427671,944,1780311102246729660,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311102448161117,945,1780311102447557369,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311102649037107,946,1780311102646669300,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311102847487165,947,1780311102846683886,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311103046959304,948,1780311103046658836,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311103246987744,949,1780311103246665714,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311103447038996,950,1780311103446656393,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311103647102175,951,1780311103646678791,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311103847049938,952,1780311103846681033,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311104048525666,953,1780311104046750410,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311104251538890,954,1780311104247533848,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311104447222237,955,1780311104446745102,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311104646966719,956,1780311104646634792,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311104849487235,957,1780311104849025153,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311105047061463,958,1780311105046664068,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311105247101777,959,1780311105246678810,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311105447129332,960,1780311105446713604,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311105647166417,961,1780311105646696367,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311105847130326,962,1780311105846716838,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311106047044079,963,1780311106046678403,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311106247047414,964,1780311106246691686,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311106447183250,965,1780311106446713043,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311106661995609,966,1780311106648946477,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311106847641951,967,1780311106847119452,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311107047139403,968,1780311107046670966,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311107247755132,969,1780311107247108311,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311107447090449,970,1780311107446665554,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311107647063160,971,1780311107646669359,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311107847041391,972,1780311107846698059,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311108047048321,973,1780311108046681186,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311108247088219,974,1780311108246665147,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311108449618996,975,1780311108446685983,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311108647034630,976,1780311108646657652,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311108851380402,977,1780311108846664633,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311109047201613,978,1780311109046666927,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311109248284582,979,1780311109247744427,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311109447145368,980,1780311109446722244,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311109646970683,981,1780311109646660059,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311109848071516,982,1780311109847489278,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311110047039021,983,1780311110046682564,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311110247048555,984,1780311110246655535,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311110447106422,985,1780311110446710329,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311110648111005,986,1780311110646800331,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
1780311110846991166,987,1780311110846656063,,1780311089921627706,/move_base-5-1780311089.921627706,1,This goal has been accepted by the simple action server
