%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1780311060705420792,0.157963116692,-0.0584978458155,0.0,0.0,0.0,0.225443935064
1780311060904774286,0.177164503106,-0.0516316986175,0.0,0.0,0.0,0.303338769665
1780311061106254649,0.159904672902,-0.0481753104233,0.0,0.0,0.0,0.297989409717
1780311061304630906,0.159205284711,-0.119284215736,0.0,0.0,0.0,0.4
1780311061511653233,0.133419385847,-0.149960103023,0.0,0.0,0.0,0.4
1780311061759070821,0.104516709432,-0.183263592007,0.0,0.0,0.0,0.4
1780311061822397532,0.0,0.0,0.0,0.0,0.0,0.0
1780311062021413474,0.0,0.0,0.0,0.0,0.0,0.0
1780311062221104050,0.0,0.0,0.0,0.0,0.0,0.0
1780311062421861811,0.0,0.0,0.0,0.0,0.0,0.0
1780311062623432799,0.0,0.0,0.0,0.0,0.0,0.0
1780311062822867751,0.0,0.0,0.0,0.0,0.0,0.0
1780311063084831186,0.0178457160979,-0.174256480626,0.0,0.0,0.0,0.267045887779
1780311063295135589,0.0214932276557,-0.179392542355,0.0,0.0,0.0,0.258084844503
1780311063498652978,0.0218368877325,-0.180150299821,0.0,0.0,0.0,0.255821617211
1780311063684170987,0.022385488779,-0.186804276737,0.0,0.0,0.0,0.282257888291
1780311063876819081,0.0259423529891,-0.206994070591,0.0,0.0,0.0,0.358554206453
1780311064091214723,0.0326530031345,-0.176992714334,0.0,0.0,0.0,0.4
1780311064314233155,0.0532930454753,-0.106361927495,0.0,0.0,0.0,0.4
1780311064480087100,0.0808912006646,-0.044015000343,0.0,0.0,0.0,0.4
1780311064622245013,0.0,0.0,0.0,0.0,0.0,0.0
1780311064822052880,0.0,0.0,0.0,0.0,0.0,0.0
1780311065021551895,0.0,0.0,0.0,0.0,0.0,0.0
1780311065223400798,0.0,0.0,0.0,0.0,0.0,0.0
1780311065425685899,0.0,0.0,0.0,0.0,0.0,0.0
1780311065625961994,0.0,0.0,0.0,0.0,0.0,0.0
1780311065874911870,0.0771039170067,0.00424875047023,0.0,0.0,0.0,0.259193631561
1780311066066343405,0.0769977790531,0.00608405760895,0.0,0.0,0.0,0.255058367279
1780311066264209923,0.0771694961021,0.00603741968799,0.0,0.0,0.0,0.254171569251
1780311066477804890,0.0763962049798,0.00529546670795,0.0,0.0,0.0,0.253985726225
1780311066675681148,0.0760077430676,0.00552265015839,0.0,0.0,0.0,0.253952796342
1780311066879476870,0.0895885858169,0.000222570444448,0.0,0.0,0.0,0.33132397012
1780311067073422617,0.0924391610746,0.00321109556592,0.0,0.0,0.0,0.4
1780311067296059644,0.0623533328783,-0.00363680395531,0.0,0.0,0.0,0.4
1780311067479979115,0.0333066409688,-0.0398827530817,0.0,0.0,0.0,0.4
1780311067652944187,-0.00228275517099,-0.0311720593395,0.0,0.0,0.0,0.4
1780311067822019009,0.0,0.0,0.0,0.0,0.0,0.0
1780311068021339847,0.0,0.0,0.0,0.0,0.0,0.0
1780311068223558229,0.0,0.0,0.0,0.0,0.0,0.0
1780311068424260938,0.0,0.0,0.0,0.0,0.0,0.0
1780311068622006467,0.0,0.0,0.0,0.0,0.0,0.0
1780311068831926547,0.0,0.0,0.0,0.0,0.0,0.0
1780311069021284911,0.0,0.0,0.0,0.0,0.0,0.0
1780311069256670446,-0.0467290677824,-0.039902772498,0.0,0.0,0.0,0.292724314307
1780311069458501121,-0.0477700555647,-0.0401750360269,0.0,0.0,0.0,0.289552530333
1780311069654427436,-0.0479440362438,-0.0400801133234,0.0,0.0,0.0,0.288742944818
1780311069849184067,-0.0475553387372,-0.0403456034028,0.0,0.0,0.0,0.288521962097
1780311070048813393,-0.0471801645223,-0.0402710525465,0.0,0.0,0.0,0.288435789675
1780311070246945639,-0.0419124703206,-0.039784426673,0.0,0.0,0.0,0.336001258917
1780311070455893744,-0.0221126073636,-0.0415051468521,0.0,0.0,0.0,0.382692572124
1780311070647969756,0.0651660941514,-0.030359572534,0.0,0.0,0.0,0.4
1780311070851945165,0.10438279964,0.0322058528627,0.0,0.0,0.0,0.4
1780311071064160865,0.158121696437,0.0677370235815,0.0,0.0,0.0,0.307942708757
1780311071224010346,0.0,0.0,0.0,0.0,0.0,0.0
1780311071423050820,0.0,0.0,0.0,0.0,0.0,0.0
1780311071622970041,0.0,0.0,0.0,0.0,0.0,0.0
1780311071828035499,0.0,0.0,0.0,0.0,0.0,0.0
1780311072030329402,0.0,0.0,0.0,0.0,0.0,0.0
1780311072222248904,0.0,0.0,0.0,0.0,0.0,0.0
1780311072814355859,-0.0240783021246,0.00934850412613,0.0,0.0,0.0,0.261486429606
1780311072993443259,-0.0350191597627,0.0528753562349,0.0,0.0,0.0,0.263777960861
1780311073147470880,-0.0317179499314,0.126526790636,0.0,0.0,0.0,0.23635771043
1780311073324229901,-0.103143409302,0.196024854218,0.0,0.0,0.0,0.182434030394
1780311073511203687,-0.102829825084,0.198834907372,0.0,0.0,0.0,0.178150444676
1780311073718121901,-0.102791834127,0.206873764969,0.0,0.0,0.0,0.228479835531
1780311073905600582,-0.102048268603,0.241000287885,0.0,0.0,0.0,0.321334926303
1780311074090366248,-0.081312690922,0.292885332873,0.0,0.0,0.0,0.321224850315
1780311074291503071,0.0192332161443,0.374043443722,0.0,0.0,0.0,0.321817602583
1780311074465225954,0.0730413131777,0.489605086888,0.0,0.0,0.0,0.334416010651
1780311074622709191,0.0,0.0,0.0,0.0,0.0,0.0
1780311074821599561,0.0,0.0,0.0,0.0,0.0,0.0
1780311075022254822,0.0,0.0,0.0,0.0,0.0,0.0
1780311075222213627,0.0,0.0,0.0,0.0,0.0,0.0
1780311075421875713,0.0,0.0,0.0,0.0,0.0,0.0
1780311075621952955,0.0,0.0,0.0,0.0,0.0,0.0
1780311075821277334,0.0,0.0,0.0,0.0,0.0,0.0
1780311076022079574,0.0,0.0,0.0,0.0,0.0,0.0
1780311076286276806,0.208463833484,0.227837275063,0.0,0.0,0.0,-0.132620089912
1780311076473791528,0.208852816529,0.226497255198,0.0,0.0,0.0,-0.132045922569
1780311076680059587,0.218749433092,0.232896447222,0.0,0.0,0.0,-0.139365296258
1780311076886170771,0.326179036643,0.310421716747,0.0,0.0,0.0,-0.198764475667
1780311077084997652,0.407477344422,0.352146974849,0.0,0.0,0.0,-0.211856217422
1780311077282151672,0.404375298004,0.4330633876,0.0,0.0,0.0,-0.314762916853
1780311077497077469,0.338216453204,0.5,0.0,0.0,0.0,-0.212543438627
1780311077681573813,0.308666744724,0.5,0.0,0.0,0.0,-0.335117455172
1780311077822916989,0.0,0.0,0.0,0.0,0.0,0.0
1780311078069837963,0.0362749839128,0.5,0.0,0.0,0.0,-0.4
1780311078273648424,-0.115034239639,0.466939438356,0.0,0.0,0.0,-0.360102689941
1780311078421679238,0.0,0.0,0.0,0.0,0.0,0.0
1780311078620986430,0.0,0.0,0.0,0.0,0.0,0.0
1780311078825570535,0.0,0.0,0.0,0.0,0.0,0.0
1780311079021340132,0.0,0.0,0.0,0.0,0.0,0.0
1780311079228946052,0.0,0.0,0.0,0.0,0.0,0.0
1780311079421556438,0.0,0.0,0.0,0.0,0.0,0.0
1780311079650815114,-0.105797981167,0.199474070809,0.0,0.0,0.0,0.0667232469236
1780311079865477631,-0.103424460586,0.194082597157,0.0,0.0,0.0,-0.00883701176197
1780311080045491643,-0.102881000776,0.192919774655,0.0,0.0,0.0,-0.0155963806384
1780311080248319972,-0.105058926913,0.228752993893,0.0,0.0,0.0,-0.0319534728298
1780311080432251057,-0.0350774317963,0.257039304232,0.0,0.0,0.0,0.117522477523
1780311080627746957,0.01782250975,0.350360411689,0.0,0.0,0.0,0.0242857785626
1780311080838209015,0.0863857456589,0.0555739589237,0.0,0.0,0.0,-0.0418283089841
1780311081027179567,0.190935378575,-0.0321760743841,0.0,0.0,0.0,-0.316872851002
1780311081243109372,0.175334162571,-0.0540965920146,0.0,0.0,0.0,-0.36453764514
1780311081426504886,0.128212271189,-0.066841436746,0.0,0.0,0.0,-0.294631807856
1780311081627932541,0.0529702653173,-0.195032867316,0.0,0.0,0.0,-0.0721243552026
1780311081836998145,0.0170503335278,-0.144731046353,0.0,0.0,0.0,0.0102908648524
1780311082038400956,0.00374325833681,-0.131448644007,0.0,0.0,0.0,0.0789341253699
1780311082229122909,0.0179884629234,-0.0947045699196,0.0,0.0,0.0,0.0972186057799
1780311082429415150,0.0175560854766,-0.097612566166,0.0,0.0,0.0,0.0972152587149
1780311082634004464,0.00390999804943,-0.110784001142,0.0,0.0,0.0,0.098671303242
1780311082829900362,-0.0155667833718,-0.161898527888,0.0,0.0,0.0,0.0762560685094
1780311083020732472,0.0,0.0,0.0,0.0,0.0,0.0
1780311083222681740,0.0,0.0,0.0,0.0,0.0,0.0
1780311083420746226,0.0,0.0,0.0,0.0,0.0,0.0
1780311083621263831,0.0,0.0,0.0,0.0,0.0,0.0
1780311083820895762,0.0,0.0,0.0,0.0,0.0,0.0
1780311084021322378,0.0,0.0,0.0,0.0,0.0,0.0
1780311084220739204,0.0,0.0,0.0,0.0,0.0,0.0
1780311084420865404,0.0,0.0,0.0,0.0,0.0,0.0
1780311084620884469,0.0,0.0,0.0,0.0,0.0,0.0
1780311084821126763,0.0,0.0,0.0,0.0,0.0,0.0
1780311085021243119,0.0,0.0,0.0,0.0,0.0,0.0
1780311085224266134,0.0,0.0,0.0,0.0,0.0,0.0
1780311085420941301,0.0,0.0,0.0,0.0,0.0,0.0
1780311085622787080,0.0,0.0,0.0,0.0,0.0,0.0
1780311085821238180,0.0,0.0,0.0,0.0,0.0,0.0
1780311086020777038,0.0,0.0,0.0,0.0,0.0,0.0
1780311086221094591,0.0,0.0,0.0,0.0,0.0,0.0
1780311086423739899,0.0,0.0,0.0,0.0,0.0,0.0
1780311086621195585,0.0,0.0,0.0,0.0,0.0,0.0
1780311086820712725,0.0,0.0,0.0,0.0,0.0,0.0
1780311087020758560,0.0,0.0,0.0,0.0,0.0,0.0
1780311087220704240,0.0,0.0,0.0,0.0,0.0,0.0
1780311087420923773,0.0,0.0,0.0,0.0,0.0,0.0
1780311087620917421,0.0,0.0,0.0,0.0,0.0,0.0
1780311087820890079,0.0,0.0,0.0,0.0,0.0,0.0
1780311088021173883,0.0,0.0,0.0,0.0,0.0,0.0
1780311088221115917,0.0,0.0,0.0,0.0,0.0,0.0
1780311088421962427,0.0,0.0,0.0,0.0,0.0,0.0
1780311088621054828,0.0,0.0,0.0,0.0,0.0,0.0
1780311088820781862,0.0,0.0,0.0,0.0,0.0,0.0
1780311089021212020,0.0,0.0,0.0,0.0,0.0,0.0
1780311089220993846,0.0,0.0,0.0,0.0,0.0,0.0
1780311089421540617,0.0,0.0,0.0,0.0,0.0,0.0
1780311089620783486,0.0,0.0,0.0,0.0,0.0,0.0
1780311089820840988,0.0,0.0,0.0,0.0,0.0,0.0
1780311090399673290,-0.111652598473,0.00809319340297,0.0,0.0,0.0,0.287618599633
1780311090557844494,-0.11428063266,0.0482035824419,0.0,0.0,0.0,0.262454452854
1780311090767971241,-0.110345445304,0.104952618417,0.0,0.0,0.0,0.232711989382
1780311090953726229,-0.111276787922,0.11504312443,0.0,0.0,0.0,0.223683333641
1780311091146700155,-0.112335648313,0.133021761174,0.0,0.0,0.0,0.27035895164
1780311091382032358,-0.105882717967,0.168269462177,0.0,0.0,0.0,0.370141481016
1780311091542883555,-0.0889545001775,0.181839839044,0.0,0.0,0.0,0.4
1780311091761003459,-0.0446769572137,0.192165506597,0.0,0.0,0.0,0.4
1780311092456829936,0.00881180350695,0.00762071023205,0.0,0.0,0.0,0.4
1780311092462635702,0.0,0.0,0.0,0.0,0.0,0.0
1780311092656656710,0.0,0.0,0.0,0.0,0.0,0.0
1780311092856742337,0.0,0.0,0.0,0.0,0.0,0.0
1780311093057284890,0.0,0.0,0.0,0.0,0.0,0.0
1780311093259081971,0.0,0.0,0.0,0.0,0.0,0.0
1780311093460425355,0.0,0.0,0.0,0.0,0.0,0.0
1780311093659800463,0.0,0.0,0.0,0.0,0.0,0.0
1780311094367399306,0.0680313541928,-0.131140794993,0.0,0.0,0.0,0.215343998767
1780311094777977825,0.0603744263571,-0.0941527163524,0.0,0.0,0.0,0.213245119714
1780311095130018370,0.057805731262,-0.0688626892618,0.0,0.0,0.0,0.209223020633
1780311095452776752,0.056789465062,-0.0514695718326,0.0,0.0,0.0,0.245155291331
1780311095790130826,0.0452095835758,-0.0324133260251,0.0,0.0,0.0,0.372072461536
1780311096107478440,0.0341865638513,0.0186315653062,0.0,0.0,0.0,0.4
1780311096438014875,0.0439380295624,0.0788174338301,0.0,0.0,0.0,0.4
1780311096446562093,0.0,0.0,0.0,0.0,0.0,0.0
1780311096512168225,0.0,0.0,0.0,0.0,0.0,0.0
1780311096707205271,0.0,0.0,0.0,0.0,0.0,0.0
1780311096906457202,0.0,0.0,0.0,0.0,0.0,0.0
1780311097108585324,0.0,0.0,0.0,0.0,0.0,0.0
1780311097306311895,0.0,0.0,0.0,0.0,0.0,0.0
1780311097508922255,0.0,0.0,0.0,0.0,0.0,0.0
1780311097706547368,0.0,0.0,0.0,0.0,0.0,0.0
1780311098164767742,0.0401597398155,0.0974896986623,0.0,0.0,0.0,0.195839611289
1780311098392736266,0.0550503418386,0.104116004008,0.0,0.0,0.0,0.192233898611
1780311098607923677,0.0596629555425,0.107606903858,0.0,0.0,0.0,0.190068749946
1780311098808402324,0.0653776582795,0.113057336588,0.0,0.0,0.0,0.187917859174
1780311099013606479,0.0841132755989,0.139659722866,0.0,0.0,0.0,0.250256263632
1780311099185267180,0.129419043129,0.183372839063,0.0,0.0,0.0,0.360070163241
1780311099364299008,0.173911049131,0.186670577392,0.0,0.0,0.0,0.4
1780311099544259479,0.232580085663,0.229058714993,0.0,0.0,0.0,0.4
1780311099688574521,0.285161152176,0.250897244672,0.0,0.0,0.0,0.36518665932
1780311099859581734,0.372773985561,0.315981212702,0.0,0.0,0.0,0.336207249262
1780311099911727328,0.0,0.0,0.0,0.0,0.0,0.0
1780311100106235001,0.0,0.0,0.0,0.0,0.0,0.0
1780311100307429375,0.0,0.0,0.0,0.0,0.0,0.0
1780311100506525317,0.0,0.0,0.0,0.0,0.0,0.0
1780311100708308857,0.0,0.0,0.0,0.0,0.0,0.0
1780311100911278122,0.0,0.0,0.0,0.0,0.0,0.0
1780311101106920792,0.0,0.0,0.0,0.0,0.0,0.0
1780311101427621731,0.173298110873,0.178236412552,0.0,0.0,0.0,0.167049923173
1780311101633976196,0.161892408865,0.16783282849,0.0,0.0,0.0,0.15760412902
1780311101827202206,0.162486882546,0.168294324418,0.0,0.0,0.0,0.202047929474
1780311102016217810,0.205190531144,0.18912471371,0.0,0.0,0.0,0.12630930797
1780311102252668030,0.32745407101,0.250762368001,0.0,0.0,0.0,0.112958312171
1780311102493310010,0.363297505403,0.314947452944,0.0,0.0,0.0,0.19400272349
1780311102627249924,0.383069788434,0.38998855161,0.0,0.0,0.0,-0.0748118584295
1780311102838455626,0.270720178707,0.417676229355,0.0,0.0,0.0,-0.0765752269329
1780311102999610052,0.211143850772,0.476687847358,0.0,0.0,0.0,-0.0173705319912
1780311103197903184,0.205290721701,0.5,0.0,0.0,0.0,-0.239532508252
1780311103390233571,0.132579794859,0.5,0.0,0.0,0.0,-0.251117306593
1780311103573414085,0.0262101476017,0.5,0.0,0.0,0.0,-0.344685943244
1780311103801307974,-0.106010418636,0.5,0.0,0.0,0.0,-0.4
1780311103971483366,-0.0972926372112,0.5,0.0,0.0,0.0,-0.4
1780311104185660258,-0.18622812579,0.5,0.0,0.0,0.0,-0.4
1780311104345736041,-0.192917249499,0.5,0.0,0.0,0.0,-0.396049555077
1780311104533760346,-0.199419519004,0.444806240749,0.0,0.0,0.0,-0.4
1780311104769941921,0.418857460143,0.0976884208432,0.0,0.0,0.0,0.112378439901
1780311105001984028,0.0935214020321,0.367679582218,0.0,0.0,0.0,-0.248683859751
1780311105175801181,-0.0415392609329,0.244707442878,0.0,0.0,0.0,-0.0857587055897
1780311105306561363,0.0,0.0,0.0,0.0,0.0,0.0
1780311105555721238,-0.0637788256412,0.0309074545171,0.0,0.0,0.0,-0.285832417579
1780311105739616699,-0.162293781707,0.0148068709012,0.0,0.0,0.0,-0.271962430004
1780311105958896703,-0.2,-0.0240015175187,0.0,0.0,0.0,-0.222824564557
1780311106156662701,-0.2,0.0175500045989,0.0,0.0,0.0,-0.226449950614
1780311106337326087,-0.2,-0.0142691782771,0.0,0.0,0.0,-0.215031556568
1780311106538601138,-0.2,-0.0692461558464,0.0,0.0,0.0,-0.4
1780311106789192050,-0.2,-0.140173815698,0.0,0.0,0.0,-0.4
1780311106947754764,-0.2,-0.201656522106,0.0,0.0,0.0,-0.4
1780311107145090555,-0.2,-0.246883507131,0.0,0.0,0.0,-0.375474767824
1780311107306470709,0.0,0.0,0.0,0.0,0.0,0.0
1780311107561037341,-0.151997578625,-0.257872361431,0.0,0.0,0.0,-0.321187208209
1780311107708016804,0.0,0.0,0.0,0.0,0.0,0.0
1780311107911619505,0.0,0.0,0.0,0.0,0.0,0.0
1780311108106479417,0.0,0.0,0.0,0.0,0.0,0.0
1780311108311656906,0.0,0.0,0.0,0.0,0.0,0.0
1780311108508444520,0.0,0.0,0.0,0.0,0.0,0.0
1780311108705974425,0.0,0.0,0.0,0.0,0.0,0.0
1780311108941675845,-0.132200779087,-0.235068941556,0.0,0.0,0.0,-0.0278398048615
1780311109136039039,-0.129904452418,-0.23090357325,0.0,0.0,0.0,-0.108524769051
1780311109341666631,-0.129541427009,-0.233087874029,0.0,0.0,0.0,-0.260891419252
1780311109530802807,-0.123935153594,-0.297775519731,0.0,0.0,0.0,-0.311942125588
1780311109764273192,-0.120992944693,-0.390333210083,0.0,0.0,0.0,-0.257521548811
1780311109931574685,-0.113720802069,-0.421798696629,0.0,0.0,0.0,-0.325697961184
1780311110131527292,-0.105875186762,-0.5,0.0,0.0,0.0,-0.324228332721
1780311110343266535,-0.0698104880444,-0.5,0.0,0.0,0.0,-0.347509527221
1780311110520645189,0.0211204617753,-0.5,0.0,0.0,0.0,-0.32650872546
1780311110726307469,0.138794833025,-0.5,0.0,0.0,0.0,-0.261048362662
